"eurostat_country_code","fao_area_code","Country_name","Climatic_zone1","Climatic_zone1_pct","Agreena_crop_english_name","Agreena_crop_ID","Agreena_crop_IDENTIFIER","Agreena_crop_year","Agreena_crop_methodology","coolfarm_id","coolfarm_name","es_crop_name","fao_crop_name","yield_avg","yield_min","yield_max","yield_sd","source","Agreena_crop_name"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Clover, White (forage harvest)",191,"CLOVER-WHITE-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","CLOVER-WHITE-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Cotton (seed harvest)",267,"COTTON-SEED-HARVEST",NA,NA,6,"Cotton","Cotton seed","use eurostat",0.09,0,0.68,0.238806556502479,"eurostat (imputed)","COTTON-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Bean, Black (seed harvest)",147,"DRY-BEAN",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",3.09875,2.55,4.17,0.569120562170894,"eurostat (imputed)","DRY-BEAN"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Flax / Linseed",96,"FLAX",2022,2,19,"Spring wheat","Linseed (oilflax)","use eurostat",1.844375,0.57,6.36,0.532031028558385,"CZ estimate Eurostat","FLAX"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Flax / Linseed (seed harvest)",193,"FLAX-LINSEED-SEED-HARVEST",2023,2,11,"Oats","Linseed (oilflax)","use eurostat",1.844375,0.57,6.36,0.532031028558385,"CZ estimate Eurostat","FLAX-LINSEED-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Grass-clover mix",133,"GRASS-CLOVER-MIX",2022,2,13,"Grass-clover mix","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","GRASS-CLOVER-MIX"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Grass-clover mix (forage harvest)",265,"GRASS-CLOVER-MIX-FORAGE-HARVEST",2023,2,13,"Grass-clover mix","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","GRASS-CLOVER-MIX-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Grazing field (non-permanent)",132,"GRAZING-FIELD",2022,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",5.44625,4.29,7.15,1.08749958949089,"eurostat (imputed)","GRAZING-FIELD"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Hemp",136,"HEMP",2022,2,35,"Rapeseed","Hemp","use eurostat",2.4821875,0.6,5.68,0.689918481622327,"CZ estimate Eurostat","HEMP"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Hemp (seed harvest)",275,"HEMP-SEED-HARVEST",2023,2,35,"Rapeseed","Hemp","use eurostat",2.4821875,0.6,5.68,0.689918481622327,"CZ estimate Eurostat","HEMP-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Bean, Dry (seed harvest)",143,"HORSEBEANS",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",3.09875,2.55,4.17,0.569120562170894,"eurostat (imputed)","HORSEBEANS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Lentil (forage harvest)",248,"LENTIL-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","LENTIL-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Lupine (forage harvest)",268,"LUPINE-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","LUPINE-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Maize (forage harvest)",149,"MAIZE",2023,2,9,"Maize","Green maize","Green corn (maize)",2.245,1.94,2.75,0.244598796866566,"eurostat (imputed)","MAIZE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Maize (grain harvest)",170,"MAIZE-CORN",2023,2,9,"Maize","Grain maize and corn-cob-mix","Maize (corn)",4.31375,4.22,4.43,0.0690626010018654,"eurostat (imputed)","MAIZE-CORN"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Millet (forage harvest)",249,"MILLET-FORAGE-HARVEST",2023,2,10,"Millet","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","MILLET-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, Black (forage harvest)",251,"OAT-BLACK-FORAGE-HARVEST",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","OAT-BLACK-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, Black (grain harvest)",252,"OAT-BLACK-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.6925,2.59,2.86,0.0874642784226795,"eurostat (imputed)","OAT-BLACK-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, spring (grain harvest)",194,"OAT-SPRING-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.6925,2.59,2.86,0.0874642784226795,"eurostat (imputed)","OAT-SPRING-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, winter (forage harvest)",195,"OAT-WINTER-FORAGE-HARVEST",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","OAT-WINTER-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, winter (grain harvest)",196,"OAT-WINTER-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.6925,2.59,2.86,0.0874642784226795,"eurostat (imputed)","OAT-WINTER-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Oat, spring (forage harvest)",151,"OATS",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","OATS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Onion",271,"ONION",2023,2,23,"Vegetable","use FAO","Onions and shallots, dry (excluding dehydrated)",17.6288,15.8571,19.6164,1.62346126884154,"fao (imputed)","ONION"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Other grain",113,"OTHER-GRAIN",NA,NA,25,"Other grain","Cereals for the production of grain (including seed)","Cereals, primary",3.277125,3.1465,3.4515,0.0958892478703574,"fao (imputed)","OTHER-GRAIN"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Other N-fixing forage",154,"OTHER-N-FIXING-FORAGE",2023,2,27,"Other N-fixing forage","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","OTHER-N-FIXING-FORAGE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Other Non-N-fixing forage",155,"OTHER-NON-N-FIXING-FORAGE",2023,2,28,"Other Non-N-fixing forage","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","OTHER-NON-N-FIXING-FORAGE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Other root crops (only 2021)",18,"OTHER-ROOT-CROPS",NA,NA,29,"Other root crops","use FAO","Roots and Tubers, Total",16.7925625,14.7799,18.5509,1.09928952632078,"fao (imputed)","OTHER-ROOT-CROPS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Other tuber crop (only 2021)",19,"OTHER-TUBER-CROP",NA,NA,30,"Other tuber crop","use FAO","Roots and Tubers, Total",16.7925625,14.7799,18.5509,1.09928952632078,"fao (imputed)","OTHER-TUBER-CROP"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Pea, Cow (forage harvest)",253,"PEA-COW-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","PEA-COW-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Pea, Spring (forage harvest)",211,"PEA-SPRING-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","PEA-SPRING-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Pea, Spring (seed harvest)",212,"PEA-SPRING-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",2.9189625,2.8,2.9681,0.0635550366105742,"fao (imputed)","PEA-SPRING-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Pea, Winter (forage harvest)",213,"PEA-WINTER-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","PEA-WINTER-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Pea, Winter (seed harvest)",214,"PEA-WINTER-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",2.9189625,2.8,2.9681,0.0635550366105742,"fao (imputed)","PEA-WINTER-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Peas",134,"PEAS",2022,2,7,"Dry bean","Field peas","Peas, dry",2.9189625,2.8,2.9681,0.0635550366105742,"fao (imputed)","PEAS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Perennial seed grass",117,"PERENNIAL-GRASS",2023,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",5.44625,4.29,7.15,1.08749958949089,"eurostat (imputed)","PERENNIAL-GRASS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Plain grass",129,"PLAIN-GRASS",2023,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",5.44625,4.29,7.15,1.08749958949089,"eurostat (imputed)","PLAIN-GRASS"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Potato",279,"POTATO",2023,2,30,"Other tuber crop","Potatoes (including seed potatoes)","Potatoes",16.7375,15,18.5,1.00560926805594,"eurostat (imputed)","POTATO"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rapeseed",141,"RAPE",2022,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.16208333333333,0,5.1,0.463852183518703,"CZ estimate Eurostat","RAPE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rapeseed, Winter (seed harvest)",179,"RAPESEED",2023,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.16208333333333,0,5.1,0.463852183518703,"CZ estimate Eurostat","RAPESEED"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rapeseed, Spring (seed harvest)",273,"RAPESEED-SPRING-SEED-HARVEST",2023,2,35,"Rapeseed","Spring rape and turnip rape seeds","use eurostat",2.15944444444444,0.66,3.94,0.374169692253945,"CZ estimate Eurostat","RAPESEED-SPRING-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Raspberry",25,"RASPBERRY",NA,NA,32,"Raspberry","use FAO","Raspberries",3.1402,3.125,3.1527,0.00956511518861259,"fao (imputed)","RASPBERRY"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rye, Winter (grain harvest)",159,"RYE",2023,2,16,"Rye","Rye","Rye",2.29125,1.92,2.54,0.207876165059874,"eurostat (imputed)","RYE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rye, Spring (forage harvest)",255,"RYE-SPRING-FORAGE-HARVEST",2023,2,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","RYE-SPRING-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rye, Spring (grain harvest)",256,"RYE-SPRING-GRAIN-HARVEST",2023,2,16,"Rye","Rye","Rye",2.29125,1.92,2.54,0.207876165059874,"eurostat (imputed)","RYE-SPRING-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Rye, Winter (forage harvest)",198,"RYE-WINTER-FORAGE-HARVEST",2023,2,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","RYE-WINTER-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Sainfoin (forage harvest)",221,"SAINFOIN-FORAGE-HARVEST",2023,2,1,"Alfalfa","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","SAINFOIN-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Sorghum (forage harvest)",257,"SORGHUM-FORAGE-HARVEST",2023,2,17,"Sorghum","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","SORGHUM-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Soybean (forage harvest)",258,"SOYBEAN-FORAGE-HARVEST",2023,2,18,"Soybean","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","SOYBEAN-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Durum (grain harvest)",163,"SPRING-WHEAT",2023,2,19,"Spring wheat","Common spring wheat and spelt","use eurostat",3.24875,2.44,3.94,0.5625309515294,"eurostat (imputed)","SPRING-WHEAT"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Tea",34,"TEA",NA,NA,20,"Tea","use FAO","Tea leaves",0.802525,0.8,0.8046,0.00163510593802708,"fao (imputed)","TEA"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Tomato",35,"TOMATO",NA,NA,21,"Tomato","use FAO","Tomatoes",34.07355,31.5352,37.64,2.13540110852405,"fao (imputed)","TOMATO"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Triticale, Winter (seed harvest)",177,"TRITICALE",2023,2,16,"Rye","Triticale","Triticale",4.85,3.5,6.7,1.2788499297639,"eurostat (imputed)","TRITICALE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Triticale, Spring (forage harvest)",259,"TRITICALE-SPRING-FORAGE-HARVEST",NA,NA,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","TRITICALE-SPRING-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Triticale, Spring (seed harvest)",260,"TRITICALE-SPRING-SEED-HARVEST",2023,2,16,"Rye","Triticale","Triticale",4.85,3.5,6.7,1.2788499297639,"eurostat (imputed)","TRITICALE-SPRING-SEED-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Triticale, Winter (forage harvest)",197,"TRITICALE-WINTER-FORAGE-HARVEST",2023,2,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","TRITICALE-WINTER-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Vegetable",37,"VEGETABLE",NA,NA,23,"Vegetable","Fresh vegetables (including melons) and strawberries","Vegetables Primary",14.5786875,13.0669,15.8009,1.07407875401268,"fao (imputed)","VEGETABLE"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Vetch, (forage harvest)",277,"VETCH-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",6.8275,6.04,7.55,0.503040753816229,"eurostat (imputed)","VETCH-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat",38,"WHEAT",NA,NA,24,"Winter wheat","Common winter wheat and spelt","use eurostat",3.00375,2.52,3.29,0.265649473662462,"eurostat (imputed)","WHEAT"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Spelt (grain harvest)",261,"WHEAT-SPELT-GRAIN-HARVEST",2023,2,24,"Winter wheat","Common winter wheat and spelt","use eurostat",3.00375,2.52,3.29,0.265649473662462,"eurostat (imputed)","WHEAT-SPELT-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Spring (forage harvest)",262,"WHEAT-SPRING-FORAGE-HARVEST",2023,2,19,"Spring wheat","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","WHEAT-SPRING-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Spring (grain harvest)",263,"WHEAT-SPRING-GRAIN-HARVEST",2023,2,19,"Spring wheat","Common spring wheat and spelt","use eurostat",3.24875,2.44,3.94,0.5625309515294,"eurostat (imputed)","WHEAT-SPRING-GRAIN-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Winter (forage harvest)",199,"WHEAT-WINTER-FORAGE-HARVEST",2023,2,24,"Winter wheat","Other cereals harvested green (excluding green maize)","use eurostat",15.9625,9.71,21.2,4.25898965215259,"eurostat (imputed)","WHEAT-WINTER-FORAGE-HARVEST"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Winter barley",127,"WINTER-BARLEY",NA,NA,3,"Barley","Winter barley","use eurostat",4.39625,2.57,6.5,1.28638960439119,"eurostat (imputed)","WINTER-BARLEY"
"ME",273,"Montenegro","Cool temperate moist",0.79,"Wheat, Winter (grain harvest)",144,"WINTER-WHEAT",2023,2,24,"Winter wheat","Common winter wheat and spelt","use eurostat",3.00375,2.52,3.29,0.265649473662462,"eurostat (imputed)","WINTER-WHEAT"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Apple",2,"APPLE",NA,NA,2,"Apple","use FAO","Apples",40.608525,32.6478,44.9739,4.34825047666957,"fao (imputed)","APPLE"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Barley, Spring (grain harvest)",180,"BARLEY-SPRING-GRAIN-HARVEST",2023,2,3,"Barley","Spring barley","use eurostat",6.1775,5.61,6.59,0.335378251275439,"eurostat (imputed)","BARLEY-SPRING-GRAIN-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Barley, Winter (grain harvest)",182,"BARLEY-WINTER-GRAIN-HARVEST",2023,2,3,"Barley","Winter barley","use eurostat",8.05625,7.43,8.83,0.503982355133307,"eurostat (imputed)","BARLEY-WINTER-GRAIN-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Bean, Fava, Spring (seed harvest)",184,"BEAN-FAVA-SEED-HARVEST",2023,2,7,"Dry bean","use FAO","Broad beans and horse beans, dry",6.007825,4.9877,8.3158,1.18650665611281,"fao (imputed)","BEAN-FAVA-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Bean, Fava, Winter (seed harvest)",186,"BEAN-FAVA-WINTER-SEED-HARVEST",2023,2,7,"Dry bean","use FAO","Broad beans and horse beans, dry",6.007825,4.9877,8.3158,1.18650665611281,"fao (imputed)","BEAN-FAVA-WINTER-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Bean, Mung (seed harvest)",202,"BEAN-MUNG-SEED-HARVEST",NA,NA,7,"Dry bean","Broad and field beans","Beans, dry",3.97,1.8,5.59,1.37641355911452,"eurostat (imputed)","BEAN-MUNG-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Beet, Fodder (root harvest)",203,"BEET-FODDER-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Roots and Tubers, Total",42.4523875,36.6061,45.972,2.86911869317666,"fao (imputed)","BEET-FODDER-ROOT-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Beet, Sugar (root harvest)",205,"BEET-SUGAR-ROOT-HARVEST",2023,2,30,"Other tuber crop","Sugar beet (excluding seed)","Sugar beet",82.4,76.3,93.3,5.61452198703123,"eurostat (imputed)","BEET-SUGAR-ROOT-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Beetroot (root harvest)",207,"BEETROOT-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Roots and Tubers, Total",42.4523875,36.6061,45.972,2.86911869317666,"fao (imputed)","BEETROOT-ROOT-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Blueberry",4,"BLUEBERRY",NA,NA,33,"Blueberry","use FAO","Blueberries",10.365425,9.964,11.687,0.608729653224061,"fao (imputed)","BLUEBERRY"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Borage (seed harvest)",312,"BORAGE-SEED-HARVEST",2023,2,11,"Oats","Other oilseed crops n.e.c.","Oilcrops, Oil Equivalent",0.9562125,0.6279,1.2331,0.222133077471913,"fao (imputed)","BORAGE-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Canola, Winter (seed harvest)",244,"CANOLA-WINTER",2023,2,36,"Canola","Winter rape and turnip rape seeds","use eurostat",3.40125,2.92,4.09,0.359580608884453,"eurostat (imputed)","CANOLA-WINTER"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Carrot (root harvest)",209,"CARROT-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Carrots and turnips",59.910875,57.1912,65.5647,2.791943285215,"fao (imputed)","CARROT-ROOT-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Carrot (seed harvest)",210,"CARROT-SEED-HARVEST",2023,2,30,"Other tuber crop","use FAO","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1.5154375,1.3029,1.6494,0.103285995973732,"fao (imputed)","CARROT-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Bean, Black (seed harvest)",147,"DRY-BEAN",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",3.97,1.8,5.59,1.37641355911452,"eurostat (imputed)","DRY-BEAN"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Flax / Linseed",96,"FLAX",2022,2,19,"Spring wheat","Linseed (oilflax)","use eurostat",0.97125,0.59,1.25,0.248793517370759,"eurostat (imputed)","FLAX"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Flax / Linseed (seed harvest)",193,"FLAX-LINSEED-SEED-HARVEST",2023,2,11,"Oats","Linseed (oilflax)","use eurostat",0.97125,0.59,1.25,0.248793517370759,"eurostat (imputed)","FLAX-LINSEED-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Hemp",136,"HEMP",2022,2,35,"Rapeseed","Hemp","use eurostat",7.54375,7,8.19,0.363590723596896,"eurostat (imputed)","HEMP"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Hemp (biomass harvest)",232,"HEMP-BIOMASS-HARVEST",2023,2,35,"Rapeseed","use FAO","Fibre Crops, Fibre Equivalent",5.6510875,4.5167,6.6669,0.801449705110326,"fao (imputed)","HEMP-BIOMASS-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Hemp (fiber harvest)",233,"HEMP-FIBER-HARVEST",2023,2,35,"Rapeseed","use FAO","Fibre Crops, Fibre Equivalent",5.6510875,4.5167,6.6669,0.801449705110326,"fao (imputed)","HEMP-FIBER-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Hemp (seed harvest)",275,"HEMP-SEED-HARVEST",2023,2,35,"Rapeseed","Hemp","use eurostat",7.54375,7,8.19,0.363590723596896,"eurostat (imputed)","HEMP-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Bean, Dry (seed harvest)",143,"HORSEBEANS",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",3.97,1.8,5.59,1.37641355911452,"eurostat (imputed)","HORSEBEANS"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Maize (forage harvest)",149,"MAIZE",2023,2,9,"Maize","Green maize","Green corn (maize)",48.3875,35.5,73.4,12.7953604873016,"eurostat (imputed)","MAIZE"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Maize (grain harvest)",170,"MAIZE-CORN",2023,2,9,"Maize","Grain maize and corn-cob-mix","Maize (corn)",8.49375,6.46,10.3,1.5429372499045,"eurostat (imputed)","MAIZE-CORN"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Oat, Black (grain harvest)",252,"OAT-BLACK-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",5.205,4.5,5.85,0.473949967220772,"eurostat (imputed)","OAT-BLACK-GRAIN-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Oat, spring (grain harvest)",194,"OAT-SPRING-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",5.205,4.5,5.85,0.473949967220772,"eurostat (imputed)","OAT-SPRING-GRAIN-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Oat, winter (grain harvest)",196,"OAT-WINTER-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",5.205,4.5,5.85,0.473949967220772,"eurostat (imputed)","OAT-WINTER-GRAIN-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Onion",271,"ONION",2023,2,23,"Vegetable","use FAO","Onions and shallots, dry (excluding dehydrated)",46.076925,36.6502,51.7988,4.39523496389637,"fao (imputed)","ONION"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Other grain",113,"OTHER-GRAIN",NA,NA,25,"Other grain","Cereals for the production of grain (including seed)","Cereals, primary",3.05875,2.6,3.43,0.34708737063907,"eurostat (imputed)","OTHER-GRAIN"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Other root crops (only 2021)",18,"OTHER-ROOT-CROPS",NA,NA,29,"Other root crops","use FAO","Roots and Tubers, Total",42.4523875,36.6061,45.972,2.86911869317666,"fao (imputed)","OTHER-ROOT-CROPS"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Other tuber crop (only 2021)",19,"OTHER-TUBER-CROP",NA,NA,30,"Other tuber crop","use FAO","Roots and Tubers, Total",42.4523875,36.6061,45.972,2.86911869317666,"fao (imputed)","OTHER-TUBER-CROP"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Pea, Spring (seed harvest)",212,"PEA-SPRING-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",20.8125,10.9,24.9,4.57865778835426,"eurostat (imputed)","PEA-SPRING-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Pea, Winter (seed harvest)",214,"PEA-WINTER-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",20.8125,10.9,24.9,4.57865778835426,"eurostat (imputed)","PEA-WINTER-SEED-HARVEST"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Peas",134,"PEAS",2022,2,7,"Dry bean","Field peas","Peas, dry",20.8125,10.9,24.9,4.57865778835426,"eurostat (imputed)","PEAS"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Potato",279,"POTATO",2023,2,30,"Other tuber crop","Potatoes (including seed potatoes)","Potatoes",41.4375,34.8,46,3.78415399112819,"eurostat (imputed)","POTATO"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Rapeseed",141,"RAPE",2022,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.40125,2.92,4.09,0.359580608884453,"eurostat (imputed)","RAPE"
"NL",150,"Netherlands","Warm temperate moist",0.67,"Rapeseed, Winter (seed harvest)",179,"RAPESEED",2023,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.40125,2.92,4.09,0.359580608884453,"eurostat (imputed)","RAPESEED"
